id,aspect,opinion,sentiment,category
245,entertainment system,not as good,neg,user-experience
245,car,very nice,pos,general-information
245,car,practical,pos,interior-features
245,door bins,massive,pos,interior-features
245,storage,a bit,neg,interior-features
245,carrying three,not good,neg,comfort
245,central seat,quite small,neg,comfort
245,central seat,raised up,neg,comfort
245,headroom,doable,neu,comfort
245,boot,shame,neg,exterior-features
245,ski hatch,none,neg,exterior-features
245,boot,smaller than Mercedes Gel A,neg,exterior-features
245,boot,more than BMW X1,pos,exterior-features
245,boot,bigger than A3,pos,exterior-features
245,boot,enough for most people,pos,exterior-features
245,boot shape,nice,pos,exterior-features
245,boot shape,square,pos,exterior-features
245,boot features,usual kind,pos,exterior-features
245,space saver,little bit extra storage,pos,exterior-features
245,seats,fold down,pos,exterior-features
245,floor,continuous,pos,exterior-features
245,floor,not like completely flat,neg,exterior-features
245,floor,does help when sliding,pos,exterior-features
245,floor,bit of obstruction but not too large,neu,exterior-features
245,scuff plate,nice,pos,exterior-features
245,boot,quite wide,pos,exterior-features
245,boot,provide shelter when raining,pos,exterior-features
245,-,-,-,unknown
245,drive,fairly pleasant,pos,handling
245,drive,goes about business without a fuss,pos,handling
245,drive,everything rather well,neu,handling
245,drive,not particularly set the world alight,neu,handling
245,handling,sure footed,pos,handling
245,handling,grippy,pos,handling
245,drive,all wheel,neu,handling
245,drive,nice,pos,handling
245,drive,easy,pos,handling
245,comfort,not bad,neu,comfort
245,bumps,goes well enough,neu,handling
245,suspension,loads different,neu,handling
245,wheels,big,neu,exterior-features
245,comfort suspension,recommend,pos,comfort
245,insulation,generally pretty good,pos,comfort
245,sound,tire roar,neg,comfort
245,visibility,quite nice,pos,safety
245,sit up,tall,neu,comfort
245,view,decent,neu,safety
245,back view,decent,neu,safety
245,blind spots,many,neg,safety
245,petrol engine,nippy,pos,performance
245,petrol engine,smooth,pos,performance
245,economy,decent,neu,performance
245,seven speed automatic transmission,very good,pos,handling
245,diesel engine,fairly quick,pos,performance
245,Q3,plenty to like,pos,general-information
245,features,few annoying,neg,general-information
245,-,-,-,unknown
245,-,-,-,unknown
245,grill,fake plastic,neg,quality-aesthetic
245,grill,honeycomb,neu,quality-aesthetic
245,grill,a bit tacky,neg,quality-aesthetic
245,feedback,little,neu,handling
245,-,-,-,unknown
245,Audi Q3,plenty to like,pos,general-information
245,-,-,-,unknown
245,surface,grippy,pos,handling
245,hook,little,neg,interior-features
245,-,-,-,unknown
245,baby seats,perfect fitting,pos,interior-features
245,parcel shelf,retractable,pos,exterior-features
245,-,-,-,unknown
245,-,-,-,unknown
246,vehicle,electric,neu,general-information
246,-,-,-,unknown
246,-,-,-,unknown
246,system,slowing you slightly,neg,handling
246,braking,regenerative,neg,handling
246,brake pedal,nice feel,pos,handling
246,-,-,-,unknown
246,brake temperature,very very good,pos,handling
246,brakes,absolutely fine,neu,handling
246,brake,make sure not too hot,neg,handling
246,brake pedal,normal,neu,handling
246,brakes,normal,neu,handling
246,car,normal,neu,general-information
246,brake,no heat,pos,handling
246,battery,bravo job,pos,performance
246,seat,business class,pos,quality-aesthetic
246,comfort level,quite nice,pos,comfort
246,corner handling,very comfy,pos,handling
246,air suspension,very comfy,pos,handling
246,-,-,-,unknown
246,suspension,slightly stiffer,neu,handling
246,weight,heavier,neg,performance
246,car,electric,neu,performance
246,centre of gravity,lower,neu,handling
246,car,compromise between vehicle dynamics and comfort,neg,handling
246,feel,not that great,neg,handling
246,inside,nice,pos,interior-handling
246,inside,like,pos,interior-handling
246,design,lovely,pos,quality-aesthetic
246,design,adore,pos,quality-aesthetic
246,camera review,projected on door panel,neu,safety
246,cameras,cool feature,pos,safety
246,camera review,nice touch,pos,safety
246,sailing mode,interesting,pos,handling
246,cars,electric,neu,performance
246,car,coast just like normal automatic,pos,handling
246,efficiency,maximize,pos,performance
246,-,-,-,unknown
246,-,-,-,unknown
246,battery,gained,pos,performance
246,battery,pretty impressive,pos,performance
246,-,-,-,unknown
247,Audi A8,age better,pos,general-information
247,looks,pretty good looking,pos,quality-aesthetic
247,top,good,pos,exterior-features
247,price,quite expensive,neg,cost
247,-,-,-,unknown
247,looks,very smart looking,pos,quality-aesthetic
247,inside,smart looking,pos,quality-aesthetic
247,quality,typical Audi build,neu,quality-aesthetic
247,feel,supremely well made,pos,quality-aesthetic
247,design,thought well,neu,quality-aesthetic
247,design,little bit kill,neg,quality-aesthetic
247,buttons,bit confusing,neg,quality-aesthetic
247,buttons,mess,neg,quality-aesthetic
247,entertainment system,rise magically,pos,interior-features
247,screen,pretty small,neg,interior-features
247,definition,little bit low,neg,interior-features
247,entertainment system,old,neg,interior-features
247,entertainment system,okay to use,neu,interior-features
247,entertainment system,nowhere near modern system,neg,interior-features
247,spaces,okay,neu,interior-features
247,door,big,neu,interior-features
247,equipment,impressive,pos,interior-features
247,door,bulky,neu,exterior-features
247,-,-,-,unknown
247,equipment,very well equipped,pos,interior-features
247,car,large,pos,general-information
247,car,little bit on small side by limousine standards,neu,general-information
247,boot shape,nice,pos,exterior-features
247,boot shape,square,neu,exterior-features
247,boot shape,quite big,pos,exterior-features
247,boot,larger,pos,exterior-features
247,underfloor storage,a bit,neu,exterior-features
247,underfloor storage,not much room,neg,exterior-features
247,wheelbase,long,pos,general-information
247,knee room,absolutely loads of,pos,comfort
247,car,feel fine but not pretty quite,neg,comfort
247,spaces,lovely,pos,comfort
247,spaces,easier stretch out,pos,comfort
247,seats,upgraded,pos,comfort
247,seats,can recline,pos,comfort
247,back,super comfy,pos,comfort
247,seats,little bit harder than rivals,neg,comfort
247,seat,not ideal for a person,neg,comfort
247,-,-,-,unknown
247,Audi A8,pretty capable limousine,pos,general-information
247,-,-,-,unknown
247,car,lot older than its rivals,neg,general-information
247,car,due for replacement soon,neg,general-information
247,car,really an impressive package,pos,general-information
247,air suspension,little bit firmer,neu,handling
247,bumps,rides really well,pos,handling
247,dynamic mode,stiffens things up,neu,handling
247,handles,surprisingly well,pos,handling
247,size,big,neu,general-information
247,corner,careful,neu,handling
247,travel,really relaxing,pos,handling
247,sound,very quiet,pos,comfort
247,sound,no wind at all,pos,comfort
247,sound,little bit of Tyrell,neg,comfort
247,engine,cheapest,neg,performance
247,engine,fast enough,pos,performance
247,car,big,pos,general-information
247,engine,nice,pos,handling
247,gearbox,fine,pos,handling
247,engine,smooth,pos,performance
247,visibility,problem,neg,safety
247,visibility,little bit lacking,neg,safety
247,visibility,really good,pos,safety
247,Audi A8,stunning test of time,pos,general-information
247,Audi A8,pretty well,pos,general-information
247,-,-,-,unknown
247,-,-,-,unknown
247,entertainment system,touch,neu,user-experience
247,entertainment system,no hybrid version,neg,user-experience
247,entertainment system,really difficult to use,neg,user-experience
247,car,very easy to confuse with A6,neg,general-information
247,-,-,-,unknown
247,-,-,-,unknown
247,things,cool,pos,interior-features
247,-,-,-,unknown
247,entertainment system,getting on a bit,neg,interior-features
247,petrol engine,economical,pos,performance
247,cruising,save fuel,pos,performance
247,-,-,-,unknown
247,boot,rival has bigger,neg,exterior-features
247,boot,rival has more useful,neg,exterior-features
247,entertainment system,feels dated,neg,interior-features
247,travelling,very complicated,neg,handling
247,handles,very well,pos,handling
247,size,big vehicle,neu,general-information
247,-,-,-,unknown
247,-,-,-,unknown
248,car,fully electric,pos,performance
248,weight,no lightweight,neu,performance
248,weight,heaviest beast ,neg,performance
248,weight,heavier,neg,performance
248,weight,heavier than a jag,neg,performance
248,energy harvesting,really efficient,pos,performance
248,energy harvesting,really really efficient,pos,performance
248,downhill,so many more kilometres,pos,handling
248,downhill,brilliant,pos,handling
248,weight,heavy big mass,neg,performance
248,miles,loads of,pos,general-information
248,miles,good thing,pos,general-information
248,-,-,-,unknown
248,electric platform,premium,neu,general-information
248,ports,slide down,pos,exterior-features
248,ports,lovely,pos,exterior-features
248,ports,little,neg,exterior-features
248,car,electric,pos,performance
248,offroad,grip pretty well,pos,handling
248,offroad,really handy,pos,handling
248,offroad,mature electric floating,pos,handling
248,offroad,instant torque,pos,handling
248,suspension,airbag,pos,handling
248,suspension,adjustable,pos,handling
248,offroad sound,quiet,pos,comfort
248,air suspension,pumped higher,pos,handling
248,ground clearance,higher,pos,handling
248,offroad,effective,pos,handling
248,drive,safety net,pos,handling
248,drive,all wheel whenever you need,pos,handling
248,descent,automatic control,pos,handling
248,slope,slowing the car down,neg,handling
248,climb,without any issue,neg,handling
248,car,big box,neu,general-information
248,rock crawling,not in this car,neg,handling
248,design,familiar,neu,quality-aesthetic
248,look,familiar,neu,quality-aesthetic
248,car,not feel too radical,neg,quality-aesthetic
248,-,-,-,unknown
248,car,shorter than Tesla Model X,neu,quality-aesthetic
248,car,longer than jag I pace,neu,quality-aesthetic
248,looks,pretty,pos,quality-aesthetic
248,looks,better than Tesla Model X,pos,quality-aesthetic
248,looks,prefer JAG I for being little bit more creative,pos,quality-aesthetic
248,looks,familiar,neu,quality-aesthetic
248,car,has class,pos,quality-aesthetic
248,car,has grace,pos,quality-aesthetic
248,front grill,familiar,neu,exterior-features
248,front grill,same,neu,exterior-features
248,vents,active,pos,exterior-features
248,cruise control,adaptive,pos,handling
248,offroading,electric powered,pos,performance
248,offroading,perfect,pos,handling
248,torque,lots of,pos,performance
248,torque,easily developed,pos,performance
248,torque,nice,pos,performance
248,rear engine,little bit stronger,pos,performance
248,front end,little bit less power,neg,performance
248,drive train,electric,neu,performance
248,drive train,new,pos,performance
248,-,-,-,unknown
248,modular system,best,pos,general-information
248,portfolio,best,pos,general-information
248,portfolio,big,pos,general-information
248,Audi,very good,pos,general-information
248,talking price,perfect,pos,cost
248,price,lot of money,neg,cost
248,price,expensive car,pos,cost
248,price,way too expensive,pos,cost
248,air suspension,adaptable,pos,handling
248,headlights,unique,pos,exterior-features
248,charging panel,illuminates,pos,exterior-features
248,charging panel,good,pos,exterior-features
248,Audi Tron,big milestone,pos,general-information
248,-,-,-,unknown
248,side profile,like,pos,quality-aesthetic
248,side profile,indented,neu,quality-aesthetic
248,side profile,waistline crease,neu,quality-aesthetic
248,horns,lovely,pos,quality-aesthetic
248,side profile,little features,neu,quality-aesthetic
248,side profile,quirky crossover,pos,quality-aesthetic
248,looks,prettiest looking Audi,pos,quality-aesthetic
248,camera mirrors,optional,neu,exterior-features
248,camera mirrors,not really a fan of them,neg,exterior-features
248,roof bars,lovely,pos,exterior-features
248,roof bars,smooth,pos,exterior-features
248,roof bars,really smooth,pos,exterior-features
