,Unnamed: 0,id,segment_id,aspect_lemmatized,opinion_lemmatized,sentiment
4251,1320,302,32,snow,summer tyre get stuck,neg
4252,,302,32,snow,get proper tyring,pos
4253,1321,303,1,BMW,huge fan,pos
4254,,303,1,BMW,love,pos
4255,,303,1,drive,bir treat,pos
4256,,303,1,car,plenty good,pos
4257,1322,303,2,look,longer ugly duckling BMW family,neg
4258,,303,2,design,mordern,pos
4259,,303,2,design,elegant,pos
4260,,303,2,car,wider,neu
4261,,303,2,height,lowered,pos
4262,,303,2,car,stretched,pos
4263,,303,2,car,serious road presence,pos
4264,,303,2,BMW,shaken stirred,neu
4265,1323,303,3,torque,really feel car push back driver seat floored,pos
4266,1324,303,4,package,optional sport,neu
4267,1325,303,5,light,led,neu
4268,,303,5,light,fog,neu
4269,,303,5,goody,expensive,pos
4270,1326,303,6,drive setting,actually work,pos
4271,,303,6,ride,,pos
4272,,303,6,handling,,pos
4273,,303,6,drive setting,instantly feel difference,pos
4274,,303,6,steering,complaint,neg
4275,,303,6,steering,electronic,neu
4276,,303,6,steering,somewhat dislocated,neg
4277,,303,6,steering,low ground,neg
4278,1327,303,7,tyre,performance,pos
4279,1328,303,8,seating,biggest downside,neg
4280,,303,8,front two seat,great,pos
4281,,303,8,front two seat,get two full size grown adult,pos
4282,,303,8,front two seat,fine,pos
4283,,303,8,four people,better Range Rover,neg
4284,1329,303,9,backseat,challenge,neg
4285,,303,9,crossover,comfort four people,pos
4286,,303,9,sedan,comfort four people,pos
4287,1330,303,10,price,price elastic,neu
4288,1331,303,11,-,-,-
4289,1332,303,12,fuel economy,bad,neg
4290,1333,303,13,power,boatload,pos
4291,,303,13,performance,boatload,pos
4292,,303,13,luxury,boatload,pos
4293,1334,303,14,performance,close supercar,pos
4294,,303,14,car,everyday,pos
4295,,303,14,pirce,big buck,neg
4296,,303,14,value,worth big buck,pos
4297,,303,14,room,want little bit,neg
4298,,303,14,power,intoxicating,pos
