,Unnamed: 0,id,segment_id,aspect,opinion,sentiment
4117,,301,12,size,mini,neu
4118,,301,12,size,small,neu
4119,,301,12,price,little pricey,neg
4120,1271,301,13,package,packed with BMW stuff,pos
4121,,301,13,engine,big,pos
4122,,301,13,engine,fat,pos
4123,,301,13,drive,all wheel,neu
4124,,301,13,price,premium,pos
4125,1272,301,14,height,not very tall,neu
4126,,301,14,size,miniaturized A3 Siri's wagon,neu
4127,,301,14,size,X1 size package,neu
4128,1273,301,15,-,-,-
4129,1274,301,16,size,baby baby,neu
4130,1275,301,17,-,-,-
4131,1276,301,18,back,slant,neu
4132,,301,18,space,not a lot of,neg
4133,,301,18,space,little bit,neg
4134,,301,18,car,good ski,pos
4135,,301,18,wheels,look anemic,neg
4136,,301,18,wheels,look little small,neg
4137,,301,18,ground clearence,lot small,pos
4138,1277,301,19,dirt road,yes,pos
4139,,301,19,offroad,not so much,neg
4140,,301,19,snow,yes,pos
4141,1278,301,20,-,-,-
4142,1279,301,21,looks,good looking,pos
4143,,301,21,looks,handsome,pos
4144,,301,21,front end,really like,pos
4145,,301,21,whole package,good looking,pos
4146,1280,301,22,-,-,-
4147,1281,301,23,car,capable of high sixes,pos
4148,,301,23,engine,big,pos
4149,,301,23,engine,fat,pos
4150,,301,23,size,little,neu
4151,1282,301,24,car,lots of fun,pos
4152,1283,301,25,standard engine power,fine,neu
4153,,301,25,size,tiny,neu
4154,,301,25,300D power,very very cool,pos
4155,,301,25,torque,very very cool,pos
4156,1284,301,26,power,overgrowth of,pos
4157,,301,26,corners,typical BMW,neu
4158,,301,26,corners,good feel of what's going on,pos
4159,,301,26,steering,feel decent,neu
4160,,301,26,steering,goes exactly where pointed like a scalpel,pos
4161,1285,301,27,car,fun,pos
4162,,301,27,drive,very fun,pos
4163,1286,301,28,power,crazy powerful,pos
4164,,301,28,car,small,neu
4165,,301,28,purchase,buy,pos
4166,,301,28,Volvo XC60 offroad,better,pos
4167,,301,28,Volvo XC60 room,more,pos
4168,1287,301,29,Volvo XC60 drive,not as fun,neg
4169,,301,29,Volvo XC60 power,certainly much more practical,pos
4170,1288,301,30,car,funny as hell,pos
4171,,301,30,car,powerful,pos
4172,,301,30,tyres,big fat Harry,pos
4173,1289,302,1,X5,brand new,pos
4174,,302,1,power,more,pos
4175,,302,1,package,performance and sport,neu
4176,,302,1,X5,no ordinary,pos
4177,1290,302,2,wheels,massive,neu
4178,,302,2,tires,massive,neu
4179,1291,302,3,-,-,-
4180,1292,302,4,look,easy to make look cartoonish,neu
4181,1293,302,5,-,-,-
4182,1294,302,6,fender flares,massive,pos
4183,,302,6,looks,fast,pos
4184,,302,6,looks,powerful,pos
4185,,302,6,looks,elegant,pos
4186,,302,6,car,works as family,pos
4187,,302,6,looks,doesn't scream,pos
4188,,302,6,looks,says don't mess with me subtly,pos
4189,1295,302,7,third row seat,biggest change,neu
4190,,302,7,third row seat,in the way back,neu
4191,1296,302,8,getting in the back,very slow,neg
4192,,302,8,legroom,would crush my toes,neg
4193,,302,8,seating,potential seven passenger,neu
4194,,302,8,back,only good for small kids,neg
4195,1297,302,9,-,-,-
4196,1298,302,10,tailgate,little,neu
4197,,302,10,tailgate,love,pos
4198,,302,10,getting stuff in and out,very simple,pos
4199,1299,302,11,suspension,sports tuned,neu
4200,,302,11,competition,still competes with five passenger cars,neu
4201,1300,302,12,BMW,really rough,neu
4202,,302,12,rough road,car will knock your fillings out,neg
4203,,302,12,smooth road,pleasure,pos
4204,,302,12,corners,dead flat,pos
4205,,302,12,steering,know exactly where the wheels are,pos
4206,,302,12,steering,fat,pos
4207,,302,12,steering,love,pos
4208,,302,12,vehicle,sport activity,pos
4209,,302,12,drive,no car like a BMW,pos
4210,1301,302,13,competition,very few,neu
4211,1302,302,14,car,twitst ease,pos
4212,,302,14,car,absolute booth places,pos
4213,1303,302,15,drive,amazed,pos
4214,1304,302,16,-,-,-
4215,1305,302,17,wheels,same as M,neu
4216,,302,17,suspension,same as M,neu
4217,1306,302,18,-,-,-
4218,1307,302,19,air density,less,pos
4219,,302,19,engine,less air,neg
4220,,302,19,car,air slower,neg
4221,,302,19,rpm,wow,pos
4222,,302,19,engine,spooling up,pos
4223,1308,302,20,weight,lot of,neg
4224,1309,302,21,-,-,-
4225,1310,302,22,torque,just adequate,neu
4226,,302,22,size,big,neu
4227,,302,22,engine,loves to rev,pos
4228,1311,302,23,rpm,phenomenal,pos
4229,,302,23,rpm,matches driving style like a fine tailored suit,pos
4230,1312,302,24,sound,smile,pos
4231,1313,302,25,-,-,-
4232,1314,302,26,diesel version,plenty of torque,pos
4233,,302,26,diesel version,really good gas mileage,pos
4234,,302,26,driving experience,same,pos
4235,,302,26,real world testing,expensive,pos
4236,1315,302,27,inside,really like,pos
4237,,302,27,materials,soft,pos
4238,,302,27,materials,real,pos
4239,,302,27,steering,fat,pos
4240,,302,27,steering,heated,pos
4241,,302,27,interior,everything you touch and feel is expensive,pos
4242,1316,302,28,interior,everything oriented towards driver,pos
4243,,302,28,I drive,second best system,pos
4244,1317,302,29,sport and performance package,doesn't perform like M,neg
4245,,302,29,sport and performance package,lease,neu
4246,,302,29,sport and performance package,looks like M,neu
4247,1318,302,30,car,bit of a poser,neu
4248,,302,30,body,cladding,neu
4249,1319,302,31,X5,like,pos
4250,,302,31,purchase,gonna buy,pos
4251,1320,302,32,snow,summer tyres get stuck,neg
4252,,302,32,snow,get proper tyring,pos
4253,1321,303,1,BMW,huge fan,pos
4254,,303,1,BMW,love,pos
4255,,303,1,drive,bir treat,pos
4256,,303,1,car,plenty good,pos
4257,1322,303,2,looks,no longer ugly duckling of BMW family,neg
4258,,303,2,design,more mordern,pos
4259,,303,2,design,elegant,pos
4260,,303,2,car,wider,neu
4261,,303,2,height,lowered,pos
4262,,303,2,car,stretched,pos
4263,,303,2,car,serious road presence,pos
4264,,303,2,BMW,shaken not stirred,neu
4265,1323,303,3,torque,can really feel car pushes you back in drivers seat when floored,pos
4266,1324,303,4,package,optional sport,neu
4267,1325,303,5,lights,led,neu
4268,,303,5,lights,fog,neu
4269,,303,5,goodies,expensive,pos
4270,1326,303,6,drive settings,actually works,pos
4271,,303,6,ride,up to you,pos
4272,,303,6,handling,up to you,pos
4273,,303,6,drive settings,instantly feel the difference,pos
4274,,303,6,steering,only complaint,neg
4275,,303,6,steering,electronic,neu
4276,,303,6,steering,somewhat dislocated,neg
4277,,303,6,steering,so low to the ground,neg
4278,1327,303,7,tyres,performance,pos
4279,1328,303,8,seating,biggest downside,neg
4280,,303,8,front two seats,great,pos
4281,,303,8,front two seats,can get two full size grown adults,pos
4282,,303,8,front two seats,just fine,pos
4283,,303,8,four people,better off with a Range Rover,neg
4284,1329,303,9,backseats,a challenge,neg
4285,,303,9,crossover,comfort with four people,pos
4286,,303,9,sedan,comfort with four people,pos
4287,1330,303,10,price,most price elastic,neu
4288,1331,303,11,-,-,-
4289,1332,303,12,fuel economy,not bad,neg
4290,1333,303,13,power,boatload of,pos
4291,,303,13,performance,boatload of,pos
4292,,303,13,luxury,boatload of,pos
4293,1334,303,14,performance,close to supercar,pos
4294,,303,14,car,everyday,pos
4295,,303,14,pirce,big bucks,neg
4296,,303,14,value,worth the big bucks,pos
4297,,303,14,room,want a little bit more,neg
4298,,303,14,power,intoxicating,pos
